Product,Price
Placa de comanda 24V pentru automatizari King Gates STARG824BOX,687.99
"Automatizare ventilatie, cu cremaliera, pentru geamuri batante, Comunello AIRWIN A65, 230V, 650N, 350mm, MA65S135H0G00",689.99
"Releu GSM 4G Wireless pentru deschidere porti, bariere, automatizari sau yale, NC-NO, 12-24V, Wiegand, PROGATE-4G",689.99
"Gard anti-trecere pentru barierele Comunello, GLTHEDGE02W00",699.99
Brat automatizare poarta batanta OPTIMO 3 220v BRAT-OPTIMO3SKY,749.99
"Automatizare usa de garaj 15mp 100kg Linomatik, DOOR10N",749.99
"Sina C65 6 metri galvanizata pentru porti autoportante, SINA 6M",749.99
"Brat cu motor pentru automatizare porti batante Comunello RAM 220, 24V, GRM22000L0B00",759.99
"Automatizare ventilatie cu cremaliera Comunello AIRWIN A65 MA65S175L0G00, pentru deschiderea geamurilor batante, 24V, 650N, 750mm",769.99
Yala elecromagnetica pentru usi glisante Ditec DAS801LOK,779.99
"Semafor Rosu / Verde / Galben, 3 lumini LED, 24V, TLHTC3-24",779.99
Controler GSM 4G cu releu pentru deschidere porti prin apel telefonic / sms / aplicatie mobil Eldes ESIM320-4G,784.99
"Automatizare usa garaj 620N ridicare 2,45 m King Gates Elevo ELEVOKIT620R13",799.99
Automatizare usa de garaj 18mp 130kg Linomatik DOOR12N,799.99
"Placa de comanda 230v, pentru automatizari Comunelo cu 2 motoare CU-230V-2M, GQUADST2H0G00",800.00
"Placa de comanda 24v, pentru automatizari Comunelo cu 2 motoare CU-24V-2M, GQUADST2L0G00",800.00
Centrala de comanda automatizari porti batante 24V LIFE NEW,813.99
"Semafor Rosu / Verde / Galben, 3 lumini LED, 230V, TLHTC3-220",849.99
"Automatizare usa garaj 1000N ridicare 2,45 m King Gates Elevo",879.99
"Automatizare usa de garaj, 7 mp, 110 Kg, Comunello RAMPART 600, GKRT060BLW000A",889.99
"Brat pentru automatizarea de poarta batanta Life OPTIMO 3 UNI, 1MP0090001",899.99
"Automatizare ventilatie, cu cremaliera, pentru deschidere geamuri batante, Comunello AIRWIN A65, 230V, 650N, 750mm, MA65S175H0G00",919.99
"Brat complet pentru automatizarea de poarta batanta King Gates LINEAR 40024, 22S039",929.99
