Product,Price
"Potentiometru volum pentru sisteme audio PA 100V, 50W, 952.570","131 , 99 Lei"
"Difuzor incastrat 100V, 15W, 8"" CSPB8 Power Dynamics","132 , 99 Lei"
Microfon conferinta cu stativ pentru anunturi MH805,"139 , 99 Lei"
"Difuzor 30W, Public Adress, pentru amplificatoare de linie 100V, BST PROAP1410","139 , 99 Lei"
"Difuzor incastrabil tavan 6.5 inch 2 căi, 100V, 30W, CSAG6T","139 , 99 Lei"
"Cablu difuzor speakon/speakon 20 metri, CS20SS","140 , 99 Lei"
"Difuzor incastrabil in tavan, 100V, 2 cai, 20W RMS, 5.25"", alb, Power Dynamics, NCSP5 (952.604)","149 , 99 Lei"
"Boxa tavan incastrabila, 10W, 100V, SAL, CES3","154 , 99 Lei"
"Proiector de sunet 6 inch / 15 cm 20W IP65, AP2320","169 , 99 Lei"
"Difuzor de tavan 6W, rezistent la foc DSSPA, DSP602","179 , 99 Lei"
"Kit microfon wireless, cu un microfon + o lavaliera wireless MS-106V/HB","180 , 99 Lei"
"Difuzor incastrabil in tavan Power Dynamics FCS5, 100V, RMS 20W, 5.25"", 80W","183 , 99 Lei"
"Difuzor incastrabil tavan 8 inch 2 căi, 100V, 40W, CSAG8T","190 , 99 Lei"
"Mixer pentru 2 canale, crossfader, usb, Bluetooth, 2x Line IN, Ibiza Sound MIX500BT","191 , 99 Lei"
"Difuzor LTC 80W pentru exterior, rezistent la apa, 4 Ohm, 147 diam. x 74mm, Swr5004","199 , 99 Lei"
Microfon lavaliera wireless Azusa,"199 , 99 Lei"
"Proiector sunet 6.5 inch, 8ohm, 20W, Power Dynamics PSP6","202 , 99 Lei"
Suport reglabil pentru laptop si mixer,"206 , 99 Lei"
"Mixer 2 canale, 200mW, Bluetooth, USB, RCA, MP3, intrare microfon, VONYX STM500BT","215 , 99 Lei"
"Set boxe 100V - 20W Negru pentru perete, BC30V","219 , 99 Lei"
MICROFON CONFERINTA STATIV 80CM,"224 , 99 Lei"
"Difuzor LTC 120W pentru exterior, rezistent la apa, 4 Ohm, 6""/16CM-120W, SWR6004","229 , 99 Lei"
Difuzor Public Adress suspendat 6W 100V ITC T-200,"239 , 99 Lei"
"Boxa de gradina PA 100V, 30W, Protectie IP45, culoare verde - camuflabila, GS530","249 , 99 Lei"
Microfon wireless de mana Ibiza VHF1A,"249 , 99 Lei"
Difuzor suspendat tavan public adress 6W TOA PE-64,"249 , 99 Lei"
"Interfon audio bidirectional pentru ghiseu, ZDL-9908","259 , 99 Lei"
"Cablu boxe 80V, 2 x 2.50mm, Rola 100m, Cabletech KAB0360","259 , 99 Lei"
"Mixer audio 4 cai / 7 canale, Ibiza, DJ21USB-MKII","261 , 99 Lei"
"MIXER USB DJ CU FUNCTIE BLUETOOTH, 7 Canale, DJ21USB-BT","270 , 99 Lei"
Set boxe lemn 2x10W (20W) Genius SP-HF800A II,"289 , 99 Lei"
Microfon de studio profesional BST,"297 , 99 Lei"
"Cablu pentru difuzor, 2x2.5mmp, rola 100m, CCA transparent, Goobay-3048","299 , 99 Lei"
Plafoniera RGB cu boxa bluetooth incorporata 28W Offdarks LXD-XG36-SP,"299 , 99 Lei"
"Goarna pentru exterior Power Dynamics HSR30, 30W, carcasa ABS, IPX6","308 , 99 Lei"
"Difuzor de perete Public Adress 70 sau 100V, 20W, Negru, cu suport, 8 ohm DSPPA DSP8062BK","312 , 99 Lei"
"Goarnă de exterior, 100V, 40W, Power Dynamics, HS40","322 , 99 Lei"
"Boxe Edifier R1010BT-BK, Bluetooth V5.1, 24W RMS total, 85dB (A), 2X RCA, finisaj de lemn","327 , 99 Lei"
"Boxa de perete public adress 30W RMS alb, DSP8063W","329 , 99 Lei"
Set Microfon Wireless + Lavariera Rebel MIK0142,"331 , 99 Lei"
"Set 2 microfoane wireless + receptor VHF Rebel, MIK0141","335 , 99 Lei"
Difuzor Public Adress suspendat 15W 100V ITC T-200DW,"344 , 99 Lei"
"Boxa bluetooth portabila cu power bank, Kruger Matz Explorer, AUX in, Card, USB, KM0552","345 , 99 Lei"
"Amplificator pentru Karaoke USB / SD / AUX / LINE / BLUETOOTH / MP3, JACK 6.3, 2x50W, LTC ATM2000USB-BT","349 , 99 Lei"
"Set de 2 boxe Power Dynamics BC40V, 100V/8ohm, 30W RMS, interior/exterior, alb","350 , 99 Lei"
Set boxe 2.0 24W Edifer R1000T4 Maro,"356 , 00 Lei"
"Boxa portabila 8 inci - 35W cu acumulator, bluetooth, tip troller, COUGAR - SPB-H8-BT","356 , 99 Lei"
"Boxa de perete PA 100V, 80Hz-20kHz, 30W DSP8063B","359 , 99 Lei"
"Difuzoare perete 30W 8 ohmi extraplate, SSP501F-B","359 , 99 Lei"
"SISTEM PORTABIL 3CAI 20W RMS CU BT/USB/SD/FM, PARTY-FALCON","359 , 99 Lei"
"Boxa PA 100V suspendata 30W culoare Alb, Power Dynamics, PDS40W","362 , 99 Lei"
"Boxa PA 100V suspendata 30W culoare negru, Power Dynamics, PDS40B","362 , 99 Lei"
"Boxa de perete public address 100V, putere de pana la 40W RMS DSP8064B","369 , 99 Lei"
Set boxe 2.0 24W Edifer R1000T4 Negru,"369 , 99 Lei"
"Difuzor de perete 40W RMS DSP8064W, Public Adress 70 sau 100V,","374 , 99 Lei"
"Difuzoare perete 2x30W 8 ohmi extraplate, SSP501F-W","389 , 00 Lei"
Set de boxe Dibeisi 160W Q5451,"392 , 99 Lei"
"Boxa pasiva 150W RMS LEMN, Q1001","399 , 99 Lei"
Kit suport boxe + huse transport 2 bucati,"419 , 99 Lei"
Set boxe 24W conexiune bluetooth Edifier R1080BT ALB,"422 , 99 Lei"
"Mixer audio DJ Midi Profesional, Lotronic, MIXERONE","429 , 99 Lei"
"BOXA PORTABILA ILUMINATA LED 10 inch/25CM 35W RMS CU USB/SD/BT/FM, PARTY-10RGB","449 , 99 Lei"
"Amplificator 2x50W, cu Tuner FM incorporat, slot card, USB, Bluetooth, LTC, ATM6500BT","459 , 99 Lei"
"Proiector sunet 100V 5 inch/ 13cm 40W / 8 O IP65, AP3640","464 , 99 Lei"
"Mixer amplificator PA 100V - 25W BT/FM/USB, PDM25","498 , 99 Lei"
"Mixer amplificator PA 100V - 45W BT/FM/USB, PDM45","499 , 00 Lei"
Amplificator 2x50W cu Tunner Bluetooth Mp3 Player,"499 , 99 Lei"
Set boxe 2.0 24W cu bluetooth Edifer R1010BT Maro,"499 , 99 Lei"
Difuzor Public Adress suspendat 15W 100V ITC T-200B,"513 , 99 Lei"
Soundbar cu subwoofer 70W Bluetooth 5.0 AKAI ASB-6WSW,"514 , 99 Lei"
Coloana de exterior 30W Public Adress DSP255II,"529 , 99 Lei"
"Microfon fara fir UHF VONYX WM82C, 2 canale, 1 microfon de mana, geanta","539 , 99 Lei"
"Mixer audio 4 canale, cu egalizator, port USB, Ibiza Sound, MX401","539 , 99 Lei"
AMPLIFICATOR SONORIZARE 2X240W MOSFET AMP300-MKII,"539 , 99 Lei"
"Set de boxe 40W Interior/exterior, 100V/8ohm, 6.5"" PowerDynamics BC65V","553 , 99 Lei"
"Set 2 boxe, 150W, 8 Ohn, 100V, Public Adress, Power Dynamics, BC65V-Black","553 , 99 Lei"
"Amplificator de linie 80W cu Bluetooth si USB si Tunner digital, PAA80BT","566 , 99 Lei"
"Set Karaoke all In one, boxe, mixer si 2 microfoane, USB Bluetooth, 2x75W, LTC KARAOKE-STAR4","590 , 90 Lei"
Mixer audio 4 canale Azusa MIK0075,"636 , 99 Lei"
"Mixer amplificator 60W 3 canale cu SD si MP3, PAA60USB","639 , 99 Lei"
Camera 1080P cu 4 microfoane si difuzor omnidirectional NEARITY AW-C10,"649 , 99 Lei"
"Statie cu Amplificator Profesional 2x600W, Rackabil, Ibiza Sound AMP800-MKII","659 , 99 Lei"
"Tastatura LCD pentru sisteme DSC cu modul de emisie-receptie, NEO-LCDRF","671 , 99 Lei"
Set 4 microfoane wireless 3 de mana + 1 casca Ibiza VHF4,"675 , 99 Lei"
"Mixer audio 8 canale, cu egalizator, port USB, Ibiza Sound, MX801","684 , 99 Lei"
Amplificator sonorizare 2X480W 4 ohmi AMP600-MKII,"685 , 59 Lei"
"Difuzor de tip coloana de exterior, 60W Public Adress, 60×10×10 cm, DSP455II","699 , 99 Lei"
"Mixer analog pasiv, 6 canale, Bluetooth, USB, XLR, alimentare Phantom, Vonyx VMM-K602","707 , 99 Lei"
"Amplificator cu 2 canale, 1000W, 10KOhm, indicator LED, Skytec SPL1000","728 , 99 Lei"
"Amplificator sonorizare PA 100V, 50W, 8 Ohm, 2x intrari microfon jack, 2x intrari linie RCA, Control Bass, Egalizator incorporat, PPA50","729 , 99 Lei"
"Boxa pasiva 800W RMS, 4 difuzoare tweeter, Q1240","779 , 99 Lei"
"Amplificator PA 70 / 100V, 8 ohm, 2 zone, 50W, USB, SD, Egalizator, Bluetooth, Power Dynamics PPA502","799 , 99 Lei"
"Amplificator cu 2 canale, 1500W, 10kOhm, intrari RCA, indicator LED, Skytec SPL1500","806 , 00 Lei"
"SET 2 BOXE KARAOKE 1 ACTIV + 1 PASIV 10 inch, Putere totala 700W BT/SD/AUX PARTY-SPEAKY7","834 , 00 Lei"
"Amplificator Power Dynamics PRM60, clasa profesionala, 6 canale, 60W RMS, USB, 2 intrari microfon","841 , 99 Lei"
"Boxa activa 250W cu USB Mp3 si telecomanda, SLK10A-BT","842 , 99 Lei"
"Set complet pentru Karaoke portabil, monitor de 14 inch, Boxa si 2 Microfoane, Bluetooth, USB, FM, Acumulator, 150W, Ibiza Sound KARAVISION","873 , 99 Lei"
"Boxa portabila Karaoke 120W BT/FM/USB/SD cu suport pt tableta, SPLBOX200-BK","885 , 99 Lei"
"Boxa portabila 8 inch 20 cm cu USB, MP3 si Bluetooth","927 , 99 Lei"
"BOXA PORTABILA 2X8 inch 40W RMS BT/FM/AUX, SKU-8980","929 , 99 Lei"
Amplificator Public Adress 150W cu Player MP3 si FM PAA150BT,"954 , 99 Lei"
"Boxa portabila activa, cu acumulator, 200W RMS, USB / CARD / Bluetooth, 20cm, FREESOUND400","959 , 99 Lei"
"Mixer 8 canale Profesional, cu Egalizator si Efecte, Conexiune USB si Bluetooth, REC, AUX, Casti, Ibiza Sound MX802","977 , 99 Lei"
"Sistem pentru anunturi cu goarna 40W, microfon si amplificator, KITCAR1","980 , 99 Lei"
"Boxa activa 12 inch amplificator incorporat, USB, MP3, Bluetooth si telecomanda","1123 , 99 Lei"
"Boxa Portabila cu IPX4, cu USB / AUX / FM / MIC / CHITARA, 300W, Ibiza Sound, WPORT10-300","1139 , 99 Lei"
"Boxa Portabila cu acumulator si Bluetooth, 350W RMS, Acumulator, Alimentare la masina - 12V sau 220V, Ibiza Sound PORT12VHFMKII","1165 , 99 Lei"
"Amplificator Power Dynamics PRM240, 100V, 5 canale, 4 zone de 240W, Bluetooth, MP3","1170 , 99 Lei"
"Boxa portabila, card sd bluetooth, USB, 15 inch"", putere 60W","1237 , 99 Lei"
"Amplificator PA BST PRO, 100V, 120W, 3x MIC, 2x AUX UPA120","1306 , 99 Lei"
"Boxa audio portabila 60W RMS cu card SD, USB si Bluetooth 15 inci, KM1715","1310 , 00 Lei"
Boxa activa 15 INCH cu USB si Bluetooth,"1450 , 99 Lei"
"Amplificator PA 210W cu DVD USB si SD card Mp3 Player, PAA210CD","1459 , 99 Lei"
"Boxa activa 800W cu USB si MP3 Mobila, PORT15VHF-BT","1699 , 00 Lei"
"Mixer cu amplificator, 8 canale, 2x200W, Bluetooth, USB, Power Dynamics PDM-M804A","1800 , 99 Lei"
"Sonorizare biserica profesionala interior-exterior, 4 microfoane wireless","1887 , 99 Lei"
Set boxe 2.1 active 155W (2X40+75) bluetooth EDIFIER S360DB,"1910 , 00 Lei"
Mixer amplificator PA 360W 6 canale si 4 zone Bluetooth/USB/SD,"1911 , 99 Lei"
"Amplificator 8 ohm 2x 200W, Rackabil, Profesional, BST PRO XL600","1929 , 99 Lei"
"Amplificator pentru sonorizare Power Dynamics PDW360MP3, 6 zone, 200W, Bluetooth, USB, SD, FM","2059 , 99 Lei"
"Amplificator 6 zone, Power Dynamics PDW360MP, 200W RMS, 100V, 16 Ohm, 4 Ohm, 70V, 8 Ohm, Bluetooth, radio FM, SD, USB","2059 , 99 Lei"
"SET 2 BOXE 2X12 inch/30CM, Putere de iesire totala 1200W CU USB/SD/AUX/BLUETOOTH PARTY-BOX412","2116 , 99 Lei"
Amplificator mixer PA 250W cu 6 zone individuale MP610U,"2480 , 99 Lei"
"Mixer amplificator 350W, 6 zone individuale, USB MP1010U","2640 , 99 Lei"
"Amplificator mixer 4 zone, Public Adress 100V 360W, Bluetooth/USB/SD, PDV360MP3","2679 , 99 Lei"
Set boxe 2.0 active 100W (2X50W) cu Bluetooth AIRPULSE A80-WN,"2715 , 99 Lei"
Set 4 microfoane wireless lavaliera + mana UHF Azusa,"2864 , 99 Lei"
Kit sistem de sonorizare exterior cu 4 proiectoare 40W + mixer amplificator 150W,"2996 , 99 Lei"
Set boxe 2.0 active 100W (2X50W) cu Bluetooth AIRPULSE A80-BL,"3307 , 99 Lei"
Set boxe 2.0 active 100W (2X50W) cu Bluetooth AIRPULSE A100-RD,"3499 , 99 Lei"
"Sonorizare ambientala pentru sala de sport, fitness, 210W, P.A., Negru, KITFITNESS-N","3852 , 99 Lei"
Sursa de alimentare cu backup pentru amplificatoare EN 54 TOA VX-2000DS,"3999 , 99 Lei"
Set boxe 2.0 active 130W (2X65W) cu Bluetooth AIRPULSE A200-CH,"4824 , 99 Lei"
"Sonorizare biserica pentru interior-exterior, Public Adress, 8 difuzoare, microfoane + lavaliera","4993 , 99 Lei"
"Ampificator public adress 100V - 480W (4 zone x 120W), UPX4120","4999 , 99 Lei"
Extensie amplificator master 360W RMS EN 54 TOA VM‐3360E,"8499 , 99 Lei"
