Product,Price
"Card de memorie pentru stocare video Micro SD 64GB Clasa 10 Dahua, TF-C100/64GB",19.00
"SD Card 32GB card memorie Kingston Clasa 10, SDCS/32GB",19.00
"Alimentator 12V1A Dahua, PFM321D-EN",19.00
"Cablu UTP + Alimentare gata mufat 10 metri, UTPPOW10M",19.00
"Tub de capat, 6mm²/AWG 9, izolatie de poliamida 6.6, galben, TUL-6/12",19.50
"Set conector 2 poli pentru doza 0,08 - 2,5mm fir litat 10 bucati",19.99
Set mufa RJ45 UTP/ FTP cu 8 pini 100 bucati,19.99
"Memorie USB 64Gb, 2.0 ADATA, Stick USB - AUV240-64G-RBK",20.00
"Patchcord retea CAT6 10M Gri, PP6U-10M",20.00
Microfon pentru camere de supraveghere BOX UV-M501G,20.16
"Cablu adaptor VGA, 15pini tata, 2 x 15 pini mama, KPO3869",20.50
"Alimentator de exterior 12V 1.25A pentru camere de supraveghere, Safer SAF-15LW",20.94
"Banda perforata din otel galvanizat 10m, 17x0.8mm, orificiu de 6mm, Adeleq 01-672",21.00
"Patchcord S/FTP Cat 6A, 10 Metri, Gri , SFTP6A-10M, SAFER",21.00
"Patchcord S/FTP Cat 6A, 10 Metri, Rosu , SFTP6A-10M-R, SAFER",21.00
"Patchcord S/FTP Cat 6A, 10 Metri, Galben, SFTP6A-10M-Y",21.00
"Patchcord S/FTP Cat 6A, 10 Metri, Verde , SFTP6A-10M-G, SAFER",21.00
"Doza pentru conexiuni din aluminiu, 63x63 mm, pentru camere bullet cu diametru de 88.5 mm, Safer SAF-1260ZJ",21.00
"Set videobalun 4K Dahua, PFM800-4K",21.00
"Cleste pentru sertizare cabluri de retea in prize, de tip KRONE, CSKP",22.00
"Adaptor montaj Dahua, PFA103",22.00
"Set 100 buc conectori RJ45 CAT5e, Dahua, DH-PFM976-531",22.00
Pachet 50 x Mufa alimentare TATA cu surub,22.99
Alimentator 12V-2Ah pentru exterior watherproof IP66,23.00
"Patchcord fibra SC-SC Duplex Single Mode Ultimode PC-511D, lungime 3m, L34113",23.00
Multimetru universal REBEL MIE-RB-830BUZ,23.00
Patchcord 3M SC-LC simplex singlemode L32153,23.00
Patchcord 3M SC-SC simplex singlemode,23.00
Ruleta metalica 10 metri - 25mm,23.00
"Modul de tip Keystone cu port Rj-45 CAT 5E Ecranat, pentru cabluri AWG 24 si AWG22, Sertizabil, Schrack HSEMRJ5GWS",23.00
Patent combinat 200mm manere ergonomice din PVC,23.10
"Doza rotunda pentru conexiuni, rezistenta la apa IP66, aluminu, Safer, SAF-PFA135",23.21
"Alimentator USB 5V 2.1A cu 2 porturi si functie Smart Charge, pentru camere video, Smartphone s.a. EG-U2C2A-03-W",24.00
"CARD MicroSD ADATA 64GB Clasa 10, AUSDX64GUICL10-RA1",24.00
"Organizator cu capac pentru rack 19 inch, 1U, ORGAN-CAPAC",24.00
"Doza rotunda din aluminu pentru conexiuni, Safer, SAF-PFA137",24.13
Pachet 50 x Mufa F,24.99
"Detector de tensiune in perete, fara contact, 50-1000V, Rebel MIE-RB-03",25.00
Trusa surubelnite 32 de piese,25.00
"Switch cu 5 porturi 100 Mbps RJ45, Imou SF105C",25.00
"Organizator cu inele pentru rack 19 inch, 5 inele, negru, ORGAN-INELE",25.00
"Suport Perete TV/LCD/LED/PLASMA, Fix, Extra Subtire, 23""-42"", Superior Electronics SUPSTV001",25.00
"Micro SD 32GB, V10 cu adaptor, 92Mb/s - Hikvision HS-TF-C1STD-32G-A",25.00
"Doza de conexiuni rotunda, rezistenta la apa IP66, DAHUA, PFA135",25.00
"Doza rotunda aluminiu Dahua rezistenta la apa, PFA134",25.00
Cablu SVGA tata-tata 1.5 m KPO3710-1.5,25.00
Cablu UTP + Alimentare gata mufat 15 metri UTPPOW15M,25.50
"Conector rapid cu gel, set 100 bucati",25.99
"Doza rotunda din aluminiu, rezistenta la apa, Safer, SAF-PFA134",25.99
"Set conector 3 poli pentru doza 0,08 - 2,5mm fir litat 10 bucati",25.99
"SD Card 64GB card memorie Kingston Clasa 10, SDCS2/64GB, potrivit pentru supraveghere video",26.00
"Cablu adaptor de la HDMI Tata la VGA Mama, A-HDMI-VGA-04",26.00
SET 6 SURUBELNITE CROM-VANADIU VARF MAGNETIC,26.00
Cleste sertizat mufe retea RJ 45 si RJ 12,26.00
Proiector 10W LED IP65 SLIM 6500K CASLED10W,26.00
"Incarcator retea 5V 3A, SPACER Quick Charge 3.0 18W, SPAR-USBQ-01",26.80
Cablu adaptor de la HDMI Tata la VGA Mama + Jack Audio 3.5 mm,26.90
Cablu HDMI 4K - 1 metru Baseus Cafule CADKLF-E01,27.00
"Cablu VGA negru 3 metri, cu izolatie dubla si ferita premium, CC-PPVGA-10-B(3M)",27.00
"Doza de conexiuni rotunda, aluminiu, DAHUA PFA139",27.00
"Alimentator 12V 2A Dahua, PFM320-EN-S",27.00
"Doza de conexiuni rotunda, aluminiu, PFA136",27.00
Izolator de bucla Dahua PFM791,27.00
"Doza de conexiuni rotunda, aluminiu, compatibila cu camerele dome Dahua, Dahua PFA137",27.00
"Alimentator de exterior 12V- 2A Dahua, PFM300",27.00
Adaptor montaj pentru camere SPEED DOME DAHUA PFA102,27.00
"Fasete de prindere, plastic, 7.6 mm x 300 mm, negre, 100 bucati, V-TAC, SKU-11178",28.00
Brat 10 cm pentru montaj doza,28.00
"Cutie de distributie pentru camere de supraveghere, Hikvision DS-1280ZJ-DM8",28.22
Cablu Monitor DisplayPort la HDMI 3 metri CC-DP-HDMI-3M,29.00
Cablu HDMI 4K - 2 metri Baseus Cafule CADKLF-F01,29.00
Multimetru digital universal polarizare automata REBEL RB-838,29.00
Tester de tensiune AC/DC: 6 V - 400 V Rebel MIE-RB-15B,29.00
"Modul RJ45 ecranat, Cat.6a, ISO/IEC 11801 AMD2, TOOLLESS LINE, Schrack, HSEMRJ6GWA",29.00
"Cablu UTP + Alimentare gata mufat 20 metri, UTPPOW20M",29.00
"Prelungitor cu 3 cai, cablu 3 x 1.5 mm, lungime 3 m",30.00
Cablu HDMI 1.4 cu ethernet 10m HDMI-ETHERNET-10M,30.00
Set 100 cleme click de prindere 20 MM,30.45
"Termostat pentru rack, releu pentru pornire ventilator, Safer TERMO-RACK",31.00
Detector de tensiune (1000V) fara atingere cu lanterna incorporata UNI-T UT12D-EU,31.50
"Prelungitor cu 3 prize, cablu 5m, 3x1.5mm, alb, PR3C5M",32.00
"Cleste de sertizare Ethernet Crimper, 4-6-8P, RJ45 / RJ14 / RJ12 / RJ9, EDL2468 Deli",32.00
"Incarcator retea Quick Charge SPACER, 20W, 1x port USB Type-C PD, SPAR-TYPECQ-01",32.00
"Ventilator 120 mm pentru rack, alimentare 220v, Safer, RACKFAN1",32.00
"Set 50 de suruburi si piulite pentru rack, RACKSCREW50",32.00
Cutie de distributie pentru camera dome 110 mm diametru DS-1280ZJ-DM18,32.46
Conector rapid GEL pentru derivatie 3 fire set 100 Bucati K3-10,32.99
"Acumulator 18650 Li-ION 2.15A, 3.7V Samsung",33.00
Cablu HDMI 4K - 3 metri Baseus Cafule CADKLF-G01,33.00
"Alimentator 12V2A Dahua, PFM320D-EN",33.00
"Sursa de alimentare in comutatie, 1.5 A, 12 V, Dahua, PFM320D-015",33.00
Adaptor wireless TP-Link TL-WN725N 2.4 GHz compatibil cu DVR Hikvision seria iDS,34.00
Cutie plastic cu presetupe CUTIE180X270X100,35.00
"Cutie de distributie pentru camere de supraveghere, Hikvision, DS-1280ZJ-DM21",35.28
"Brat de montaj pentru camere de supraveghere, pentru exterior, DS-1293ZJ",35.40
Doza dedicata CCTV cu suport 10 cm montaj aplicat JB311+ST10 Cambox,35.99
"Sina perforata cu profil omega 1115669, 2000mm, otel zincat galvanic",36.00
Proiector 20W LED IP65 SLIM CASLED20W,36.00
"Set 100 buc conectori RJ45 CAT6, Dahua, PFM976-631",36.00
"Suport de montaj pe perete, Dahua, PFB204W",36.00
Doza rotunda aluminiu Dahua PFA13G,36.00
"Cutie de distributie neagra pentru camere de supraveghere, Hikvision DS-1280ZJ-DM18(black)",36.00
Prelungitor 3 X 1.5MM 3 prize 2M intrerupator PS-3X2S,37.00
Cablu HDMI 4K - 5 metri Baseus Cafule CADKLF-H01,37.00
"Brat de montaj camere de supraveghere exterior, metal, 30 cm lungime",37.00
Tester pentru voltaj si amperaj 3-24V CC Safer,37.00
"Set 100 cleme click de prindere 25MM, E-13502125",37.00
"Doza rotunda din aluminiu pentru camere de supraveghere, Safer, SAF-1280ZJ-DM46",37.13
Sursa de alimentare de exterior IP 67 - 12V - 1.5Ah MEAN WELL LPH-18-12,37.50
"Set 100 buc x Mufa RJ45 UTP/ FTP, 8 pini, cu ecranaj metalic TEL0005Ax100",37.99
"Patent dezizolator cu maner de cauciuc, pentru fire cu grosimea intre 0.5 si 5 mm, Proline 28486",38.00
"Incarcator retea SPACER, 18W, Interfata 1x USB Type C PD, 1x USB Quick Charge, SPAR-DUOQ-01",38.00
"Doza de conexiuni, pentru camere de supraveghere, IP66, aluminiu, alba, Safer, SAF-PFA130-E",38.06
"Doza de conexiuni Hikvision DS-1280ZJ-XS, din aluminiu, Alb",38.82
"Baterie 18650 2850 mAh. 3.7V Samsung, BAT0653",39.00
Prelungitor 3 X 1.5MM 5 prize 2M intrerupator PS-5X2S,39.00
Suport pentru router si antena de exterior MIKROTIK MT QME,39.00
CABLU video VGA Tata - Tata 5 metri,39.00
"Tava fixa pentru rack de perete SAFER, adancime tava 300mm, TAVAF45",39.00
Patent taiere manere cauciuc 160mm 28480,39.89
"Pachet 50 x Mufa 12V alimentare Mama, conectare cu surub",39.99
"Alimentator camera supraveghere 12V 5A in comutatie, GLO-12V5A",40.00
Set 100 cleme click de prindere 16MM,40.00
"Memorie USB 3.2 Kingston DTMC3G2/64GB, Capacitate Stick 64GB, 200 MB/s",40.00
Proiector LED cu sticla securizata 10W 800LM 3000k IP65 BR-BT61-01002,40.00
Switch HDMI 1IN X 2OUT 4K Baseus CAHUB-BC0G,40.00
Cleste 5in1 dezizolare si sertizare,40.00
"Card stocare video Micro SD 64GB -V30, cu Adaptor - 92Mb/s, Hikvision HS-TF-C1STD-64G-A",40.00
"Cablu HDMI 1.4 19p-19p, cu Ethernet, 1.5m, Blister, HQ, HDMI-ETHERNET-1.5MHQ",40.00
"Sursa de alimentare in comutatie 24V 5A, Safer SAF-39PA",40.14
"Card memorie microSD 64GB pentru camere IP, Kingston CANVAS GO Plus, 170 Mbps, cu adaptor, U3, V30, SDCG3/64GB",41.00
Doza de distributie Dahua PFA130-E,41.00
"Suport de perete pentru camere, Dahua, rezistent la intemperii, PFB203W",41.00
"Tava fixa pentru rack de podea, adancime tava 350mm, TAVAF60-FLOOR",41.00
"Set videobalun Full HD pasiv, cu alimentare, HDTVI/HDCVI/AHD UTP101PV-HD12",42.00
"Doza de conexiuni HIKVISION, DS-1260ZJ",42.35
"Doza din aluminiu pentru camere de supraveghere, Hikvision DS-1280ZJ-DM46",42.35
"Doza de conexiuni rotunda Hikvision DS-1280ZJ-DM46(Black), din aluminiu, neagra",42.35
Cleste universal pentru dezizolare si sertizare fire cuprinse intre 0.75-6.0 28428,43.00
"Conector IP20 RJ45G, Cat.6a, pentru AWG23, Schrack, HSISR6SI3A",43.00
Set 7 surubelnite cap magnetic Izolate 1000V,43.00
"Doza de conexiuni din aluminiu, Alb, Cu presetupa, Potrivita pentru camere de supraveghere, Safer SAF-1280ZJ-XS",43.63
"Cablu HDMI - lungime 3 metri, Kruger Matz KM0330",44.00
"Raft fix pentru rack, adancime 450 mm, negru, otel laminat, ASYTECH Networking, ASY-S-450W",44.00
"Cablu UTP + Alimentare gata mufat 30 metri, UTPPOW30M",44.00
"Suport montaj pe stalp DAHUA, PFA152-E",44.00
Set transmisie ePOE 400m-1000m over coaxial Dahua LR1002,44.00
"Conector neecranat Pass Through RJ45, Pachet 100 bucati, CAT 6E, TEL0072",44.99
"Prelungitor 4 posturi, 1.5 metri URZ3068-1.5B",45.00
Cablu coaxial camere supraveghere Rola 50m RG6,45.00
"Sursa de alimentare in comutatie, 4.2 A, 12 V, eficienta 85%, POS Power, POS-50-12-C2",45.00
"Doza din aluminiu pentru camere de supraveghere Dome sau Bullet, cu presetupa si garnituri, Safer SAF-1280ZJ-S",45.00
"Set 100 mufe DCM cu surub, mufa de alimentare tata",45.99
Proiector 30W LED IP65 SLIM,46.00
"Cutie de plastic cu garnitura si presetupe, pentru conectare dispozitive electrice, surse si alimentatori, CUTIE225X311X130",46.00
Set biti surubelnita si tubulara cheie cu clichet 38 piese,46.00
Tester pentru mufe USB,46.00
CABLU video VGA Tata - Tata 10 metri Gembird CC-PPVGA-10M-B,47.00
"Cablu de retea UTP, Cat5e, CCA, 100 metri, Safer, SAF-CAT5EUN922I-U-100M-CCA",47.00
Switch HDMI 3 IN la 1 OUT cu telecomanda,47.50
Pachet 50x Mufa camera BNC Tata F Mama,47.99
