Product,Price
"Buton de iesire aplicabil din otel inoxidabil, NO/COM SECUKEY Cbutton 4",21.00
"Tag de proximitate, Mifare, DESFire 13.56 Mhz, Negru, AJAX TAG BL",21.42
"Tag de proximitate, Mifare, DESFire 13.56 Mhz, Alb, AJAX TAG WH",21.42
"Buton de iesire aplicabil din otel inoxidabil, NO/COM, SECUKEY Cbutton 1",22.00
"Buton de iesire, aplicabil, aluminiu, NO/COM, SECUKEY Cbutton 3",23.00
"Buton aplicat verde pentru iesiri de urgenta, CPK-860A",24.00
"Suport pentru usa compatibil cu clock3, de tip U, din metal, Clock3-U Bracket",24.00
"Buton de iesire incastrabil, din inox, PBK-811A",24.90
"Suport in forma de Z pentru montarea electromagnetilor YM-60, MBK-70Z",25.00
"Placuta cu releu pentru Normal Open/NC, Contact umed, temporizare ajustabila, PCB-505",25.00
"Suport lung pentru incuietorile de tip strike DORCAS, DORCAS-LX-22",26.60
"Suport Z si L pentru electromagnetul de 180Kgf cLock-2, cLOCK2 ZL BRACKET",27.50
"Protectie pentru apa, BRS-02",29.00
Carcasa pentru montarea aplicata a butoanelor PBK-800A,30.00
"Suport ZL pentru fixare electromagnet 280 kg, ACM-Y280ZL",31.00
"Telecomanda suplimentara pentru kiturile de control acces WS2 si WS2K, WS2(K)Remote",33.00
Set 10 bucati cu sticla de rezerva pentru modele CPK-860,34.00
"Suport L pentru electromagnet YM-180N(LED), MBK-180NL",34.00
"Buton de iesire urgenta, SECUKEY Sbutton 10",35.00
"Suport pentru usa compatibil cu clock3, de tip ZL, din metal, Clock3-ZL Bracket",36.00
"Buton de iesire, aplicabil, aluminiu, NO/COM, SECUKEY Cbutton 5",36.00
"Buton de iesire aplicabil, PBK-815",36.75
"Cilindru 70MM cu extensie pentru yale smart D1 si D1K, Secukey, KIT-D1C70mm",36.99
"Releu 5Amperi, 45mA, NO/NC/COM Sebury BRB-01",37.00
"Buton de iesire, aplicabil, aluminiu, NBT-001",39.00
"Electromagnet cu dimensiuni reduse, 60 kg forta, alimentare 12V 0.16A, potrivit pentru usi mici, ACM-Y60-12V",39.00
Cititor de proximitate EM RFID 125KHZ ACM26-EM,39.90
"Buton de iesire cu contact de tip NO / COM, 5-36V, Carcasa din Zinc, Argintiu, Sebury NBT-009",40.00
"Buton de iesire cu infrarosu fara atingere, Indicator stare LED, Otel inoxidabil, NO/NC/COM, SECUKEY Cbutton 6",40.00
"Buton de iesire incastrabil, inox, PBK-810C",40.00
"Tag de proximitate Ezviz, functie anti-copiere, 13.8-14.4MHz, viteza comunicare 106kbps, material ABS, CS-DL-IC-CPU-R200 (GR)",40.00
"Buton de iesire cu contact de iesire de tip NO, 36V-3A, carcasa din aliaj de aluminiu, Sebury NBT-002",40.80
Cititor de proximitate EM RFID 125KHZ ACM-26F-EM,40.95
"Buton de iesire incastrabil, din duraluminiu PBK-800A",41.00
"Buton de iesire fara atingere, senzor infrarosu, LED de stare, montaj incastrat, din aluminiu, Sebury NBT-006",41.00
"Buton de iesire incastrabil din inox, BD-EB08",42.00
"Cititor de proximitate, RFID 125khz, control acces, ACM223-ID",42.00
"Buton de iesire aplicabil, pentru exterior, SMB-S001",43.00
"Buton de iesire iluminat, FARA ATINGERE, detectie cu IR, 12V 3A, NO/NC/COM, carcasa din otel inoxidabil, Sebury NBT-005",43.20
"Buton de iesire incastrabil, din inox, led de stare VERDE, PBK-811A(LED)",45.00
"Buton de iesire incastrabil, din inox, led de stare ROSU, PBK-811A(LED)",45.00
"Buton de iesire incastrabil, din inox, led de stare Albastru, PBK-811A(LED)",45.00
"Cutie de plastic cu garnitura si presetupe, pentru conectare dispozitive electrice, surse si alimentatori, CUTIE225X311X130",46.00
"Modul de control acces cu Tastatura si Cititor de proximitate, RFID 125 KHZ, COD PIN, ACM226-ID",47.00
"Cititor de proximitate, NFC, Mifare,13,56 Mhz, Wiegand 26, ACM-213NFC",47.00
"Suport ZL pentru montarea electromagnetilor SM-150LEDA, SB-150ZLLEDA",50.00
"Buton de iesire, LED de semnalizare, montaj aplicat, IP56, aliaj de zinc, NO-COM, SMB-S001L",51.00
"Economizor de electricitate, activare cu cartela, temporizare, material rezistent la foc, HLES-30A-PVC",52.00
"Sursa de alimentare 24V/1.5A, montaj pe sina DIN, Safer SAF-24-DIN1.5",52.00
"Buton de iesire wireless, SECUKEY Wbutton 1",52.99
"Suport ZL pentru electromagnetul Clock 4, clock4-ZL Bracket",53.00
"Buton de iesire cu infrarosu fara atingere, Indicator stare LED, NO/NC/COM, SECUKEY Cbutton 7",53.00
"Cititor de proximitate RFID 125KHZ, KR-101E",55.00
Contact magnetic din metal ND-MC424M,55.00
"Amortizor pentru usi, 25-35KG, aluminiu, ACM-M59",56.00
"Cititor RFID Id Card 125Khz Aplicat IP67, RS485 / Wiegand 26/34 Dahua ASR1200E-D",56.00
"Buton de incendiu conventional cu geam de sticla si fara capac, Tane SM-108",57.00
"Buton iesire de urgenta aplicabil, cu 3 comutatoare NC-COM-NO, SCP-100-gn",58.00
Cititor de proximitate RFID 125KHZ KR-100E,59.00
"Electromagnet 60 KGf, Dimensiuni reduse 8 x 3 x 2 cm, Alimentare la 12 sau 24V, Aparent, SecuKey cLock-1",59.00
"Buton de iesire cu touch, SECUKEY Sbutton 8",61.00
"Buton de iesire cu touch, SECUKEY Sbutton 9",61.00
"Suport Z si L pentru electromagnetul DS-K4H258S, pentru usi metalice, PVC sau lemn, Hikvision DS-K4H258-LZ",61.91
"Convertor de tensiune 14-28VAC la 12VDC, 1.5A, EV18-A2412",62.00
"Sistem blocare disc pentru biciclete, scutere si motociclete, Viro VIRO135",62.00
"Cititor de proximitate RFID 125 KHZ si COD, KR-102E",62.98
"Cititior carduri si tag-uri Mifare potrivit pentur exterior, IP65, LED, Buzzer, Wiegand, ACM-26M-MF",63.00
"Cititor RFID Mifare Aplicat IP67, RS485 / Wiegand 26/34 Dahua ASR1200E",65.00
"Yala electromagnetica cu buton sau cheie, aplicata, reversibila, ACM-Y041",65.00
"Buton de iesire aplicabil din aliaj de zinc cu LED de semnalizare albastru, IP67, SMB-S001(LED)-bl",66.00
"Buton de iesire aplicabil din aliaj de zinc cu LED de semnalizare verde, SMB-S001(LED)-gn",66.00
"Buton de iesire aplicabil din aliaj de zinc cu LED de semnalizare rosu, SMB-S001(LED)-rd",66.00
Suport ZL pentru fixare electromagnet MBK-180NZL,66.00
"Lacat cu amprenta, suporta pana la 10 amprente, indicator LED, cu baterii, IP67, SECUKEY D11",66.99
"Modul de temporizare comanda, T-100R-1",67.00
"Yala electromagnetica incastrata scurta, REF1040G",67.00
"Sursa de alimentare 12V/2A, montaj pe sina DIN, Safer SAF-12V2A-DIN",67.00
"Electromagnet 180 Kgf SecuKey CLock-2, 12 / 24V, Aparent, 17x4x2cm",67.00
"Suport ZL aparent, pentru Electromagnet de 320 Kgf, Sebury, EM-320KG-LZ",67.00
"Cilindru 90MM cu extensie pentru yale smart D1 si D1K, Secukey, KIT-D1C90mm",67.99
"Set manere cu clanta tubulara si buton fix drept, ax 90, rozete rotunde, YH-D90R",68.00
"Yala electromagnetica, 12-18V, cu cheie, metal, cu contraplaca, ACM-Y044",69.00
Suport montare electromagneti 180kgf WATERPROOF la usi cu deschidere in interior,70.00
"Suport ZL compatibil cu electromagnetul EM-180KG-A01G, carcasa din aliaj de aluminiu, Sebury EM-180-LZ",70.00
Yala electromagnetica incastrata lunga REF1040GL,72.00
Cititor de proximitate MIFARE 13.56MHz pentru centrale de control acces KR-101M,73.00
Suport ZL pentru fixare electromagnet 350KGF ACM-Y350ZL,73.00
"Amortizor hidraulic cu brat pentru usi de 25-45kg, cu blocare, SA-5012AD-sv",74.00
"Suport de tip LZ pentru electromagnetul de 280 KgF Sebury, EM-280LZ",74.00
"Yala electromagnetica cu buton, aplicata, reversibila, ACM-Y042",74.00
"Buton de apelare Y-A1-CALL, Wireless, pentru spital/ hotel",75.00
"Sursa de alimentare 12Vcc/2A, montaj pe sina DIN DR12024-01C",75.00
"Buton wireless Y-A1-CANCEL, pentru anularea apelului, 433MHz, compatibil cu Y-A1-CALL",75.00
"Buton de iesire incastrabil cu infrarosu si temporizare, index de protectie IP66, LED de stare, SECUKEY, Ebutton 2-X",76.00
Suport in forma de Z si L pentru montarea electromagnetilor de 280kgf,76.65
Cititor proximitate IP65 Mifare 13.56 Mhz Hikvision DS-K1802M,77.28
Cititor proximitate IP65 EM 125KHZ Hikvision DS-K1802E,77.28
"Statie de apelare cu fir Y-SC, pentru Hotel sau apelare personal medical in spatale",78.00
"Sursa de alimentare 12V/5A, montaj pe sina DIN, Safer SAF-12-DIN5-P",78.00
"Electromagnet pentru control acces, forta de retentie 280kgf, 12v sau 24v, Zinc, Placa inclusa, Secukey cLock 3",78.99
"Amortizor usa hidraulic, 45-75kg, inchidere automata, ACM-M61",79.00
"Buton de iesire incastrabil cu infrarosu si temporizare, index de protectie IP66, LED de stare, SECUKEY, Ebutton 1-X",81.00
Cititor cartele/Taguri EM125Khz Mhz cu tastaura Hikvision DS-K1801EK,81.17
Cititor cartele/Taguri Mifare 13.56 Mhz cu tastaura Hikvision DS-K1801MK,81.17
"Suport ZL pentru fixare electromagnet YM-280N(LED), MBK-280NZL",83.00
"Cititor pentru carduri de 125KHz cu cip EM4100 pentru carduri ABK- 2000/1000/1001EM, IDR-C2EM-SA",83.00
Buton de iesire cu infrarosu,84.00
"Amortizor hidraulic pentru usi, 35-60kg, aluminiu, ACM-M60",85.00
"Cilindru 110mm cu extensie pentru yale smart D1 si D1K, Secukey KIT-D1C110mm",85.99
"Buton de panica wireless portabil, cu pandantiv si bratara Y-DS1(KIT), 2x baterii CR2016 3V, IP56",86.00
"Minielectromagnet aplicabil de 60kgf, YM-60N",86.00
"Electromagnet incastrabil, 150kg forta, Yli, SM-150MA",86.00
"Controler acces standalone, card RFID 125 kHz, PIN, tastatura iluminata, wiegand 26 in/out, negru, Silin, SK-30EM-B",88.00
"Sursa de alimentare 12V/5A, montaj pe sina DIN, Safer SAF-12-DIN5-UPS",88.00
"Bolt electric, fail safe, 800 kgf, NC/COM/NO, temporizator, 12V, 5 fire, SECUKEY, C-Strike 9",91.00
"Yala electromagnetica aplicabila cu memorie mecanica, SX-08E, deschidere exterior",92.00
"Yala electromagnetica aplicabila cu memorie mecanica, SX-08I, deschidere interior",92.00
"Buton aplicabil cu cheie, sistem revenire automata, contact de tip NO si NC, 16A 240V, pentru interior, negru, YKS-803D2",93.00
"Yala electromagnetica UNIVERSALA aplicabila cu memorie mecanica, SX-09",94.00
"Yala electromagnetica incastrabila, Fail-Safe, 12V, forta retinere 800KgF, Yli YS-132NC",94.00
Buton de apel wireless fix pentru perete Y-SW2,94.50
"Yala electromagnetica incastrabila Fail - Secure de tip strike, DORCAS-41AAF",96.00
"Yala electromagnetica reversibila, 24Vcc, incastrabila, simetrica DORCAS-54N524F",96.00
"Electromagnet 150kg forta, cu monitorizare si led, aplicabil, SM-150LEDA",99.00
"Bolt electric, fail safe, NC/COM/NO, temporizator, 12V, SECUKEY, C-Strike 2(SDT)",99.00
"Suport inoxidabil Z si L compatibil cu electromagnetii YM-350, MBK-350ZL",99.00
"Suport “ZL” pentru montarea electromagnetilor de 350 kgf la usi cu deschidere spre interior, MBK-350NZL",99.00
"Set de manere cu clanta tubulara, buton fix drept, shield intreg, interax 90 mm, YH-D90L-90",99.00
"Cititor de proximitate, RFID 125khz, Wiegand 26/34, 12V, KR-611E",99.00
"Cititor de proximitate RFID 125Khz cu tastatura integrata, IP65, Hikvision DS-K1802EK",100.49
"Cititor de proximitate Mifare, cu tastatura HIKVISION, DS-K1802MK",100.49
"Economizor de electricitate - cartele EM4100 si TEMIC, Yli, HLES-30A-EMTM",101.00
"Minielectromagnet de 70kgf cu monitorizare, YM-70N-S",101.00
"Buton aplicabil cu cheie, sistem revenire automata, contact de tip NO si NC, 16A 240V, pentru interior, Alb YKS-803D1-WH",102.00
"Yala electromagnetica incastrabila, ajustabila, Fail secure, NO, 8-12V, DORCAS-41AaDF",102.00
"Cititor cu USB pentru taguri si cartele, MIFARE 13,56MHz, IDR-C2MF-SA",103.00
"Buton de iesire aplicabil, infrarosu si temporizare, LED de stare bicolor, K40B-W",104.00
Economizor de energie pentru sistem hotelier,105.00
"Buton de panica wireless pentru pacienti, functie de apelare si anulare, Y-FS2-WR",106.00
"Suport de tip Z si L pentru electromagnetul Clock 5, cLock5-Bracket",106.00
"Sursa de alimentare industriala 60W, 24V, 2.5 A, Meanwell MDR-60-24",106.00
Cititor de proximitate RFID Mifare 13.56MHz si COD KR-102M,107.52
"Amortizor hidraulic cu brat pentru usi de 40-65kg, cu blocare",108.00
"Amortizor hidraulic cu brat pentru usi cu greutate intre 40 - 65 kg, SA-6033AW-wh",109.00
"Buton de iesire cu Bluetooth, aplicatie mobila, 86x86x12, Sebury S-PAD-BT",109.00
"Electromagnet pentru control acces, retentie pana la 350 KGf, 12 sau 24V cc, Secukey CLock4",109.00
"Electromagnet aplicabil de 180kg, EM-180KG-A01G",109.00
"Sursa de alimentare cu backup liniara 12V 3A, carcasa otel, temporizator 15 sec ACM-806",109.00
"Cititor proximitate Mifare 13.56 Mhz, IP65, Hikvision DS-K1107AM",109.56
"Controler acces standalone cu telecomanda, card RFID 125 kHz, NO-COM-NC, Silin, S2-EM",110.00
"Sistem de control acces stand alone, RFID, IP68 1000 de utilizatori, ACM-208C",110.00
"Electromagnet aplicabil, 280 kgf, 12V, Hikvision, DS-K4H258S",110.00
"Bolt electric, fail safe, 800 kgf, NC/COM, temporizator, 12V, 4 fire, SECUKEY, C-Strike 7",111.00
"Buton de iesire cu senzor, IP66, SECUKEY Sbutton 100",111.00
"Sursa de alimentare cu temporizare 12V 3A, ABK-901-12-3",112.00
"Yala electromagnetica cu buton, aplicata, de stanga, SX-11L",113.00
"Yala electromagnetica cu buton, aplicata, de dreapta, SX-11R",113.00
"Zavor de aplicare, din otel si alama, 1.7833.0714",113.00
"Buton de panica wireless, functie de apelare si anulare, 433.92 MHz, distanta de comunicare 300m, Y-FS2-WR-D",115.00
Buton de apel urgenta fix si mobil wireless Y-SW-G33,115.50
"Control acces Stand Alone cu tastatura iluminata si cititor pentru carduri Mifare 13.56Mhz, Pentru exterior IP68, Wiegand 26, Metal, ACM-208-MIFARE",115.99
"Bolt electric, fail safe, NC/NO/COM, temporizator, 12V, 1500 kgf, SECUKEY, C-Strike 5",116.00
"Yala incastrata scurta VIRO Italia Reversibila, 7755S",117.00
"Yala incastrata lunga VIRO Italia Reversibila, 7755L",117.00
"Buton de iesire pentru exterior cu infrarosu, fara atingere, carcasa din aluminiu, 73x20mm, LED stare, 3-10 cm, Secukey Sbutton 100-X",117.00
Cititor cartele/Taguri Mifare 13.56 Mhz Hikvision DS-K1102AM,117.40
"Bolt electric, fail safe, NC/COM/NO, temporizator, 12V, SECUKEY C-Strike 3",119.00
"Cititor de carduri stand-alone 125 kHz RFID, SECUKEY-E1",119.00
Amortizor VIRO ZIP fara blocare max 85KG 116.13.1.212,119.00
"Amortizor VIRO ZIP brat reglabil, forta reglabila, max 85KG, blocaj 90 grade",119.00
"Electromagnet 180 KGf pentru usa dubla, Dimensiuni reduse 17L x 4W x 2H cm, Alimentare la 12 sau 24V, Aparent, SecuKey cLock-2D",119.00
"Lacat cu cod, suporta pana la 10 parole, indicator LED, cu baterii, IP67, SECUKEY D10",120.00
"Sursa de alimentare neintreruptibila 24V-2,5Ah cu montare pe sina DIN, DR24060-02B",120.00
"Bolt electric, fail safe, NC/COM, temporizator, 12V, SECUKEY, C-Strike 4",121.00
"Modul de extensie Access Control, Dahua DEE1010B-S2",121.00
"Terminal de control acces standalone cu Tastatura, PIN + card Mifare 13.56 Mhz, Hikvision DS-K1T801M, 3000 utilizatori, Memorie, Led, Beep",121.00
"Modul releu I/O securizat Rosslare MD-25TB, compatibil cu cititoare convertibile (AYC), 12V, indicatori LED",122.00
Control acces standalone o usa unidirectionala S-BOARD,125.00
"Suport pentru montare de tip ZL pentru electromagnetul Sebury de 500 KgF, EM-500KG-LZ",126.00
"Cititor RFID Mifare 13,56 Dahua ASR1100A conexiune RS485",126.00
"Bolt electric, fail secure, 1500 kgf, NC/NO/COM, temporizator, 12V, 6 fire, SECUKEY, C-Strike 6",127.00
"Amortizor hidraulic cu brat, pentru usi de 60-85kg, argintiu SA-5044AW-sv",127.00
"Controler acces standalone cu telecomanda, card Mifare 13.56 kHz, NO-COM-NC, Silin, S2-MF",127.00
"Cititor de proximitate Mifare 13.56MHz, Wiegand, RS-485, IP66, Dahua ASR2100A",128.00
"Buton de panica wireless, distanta de transmisie 300m, 12V, functia de apelare si anulare, YLI Y-FS2-WR-H",129.00
Sursa de alimentare pentru control acces cu Backup YP-904-12-3-B,129.00
"Control acces standalone Secukey CH3, taste touch, card Mifare si RFID, sonerie, Wiegand, IP66",129.00
"Cititor de proximitate RFID cu cod MIFARE 13.56MHz, pentru centrale de control acces KR-611M",129.00
"Sistem de control acces RFID + Cod 1000 utilizatori Sebury Mkey, MKEY",130.00
"Cititor control acces standalone cu tastatura, SECUKEY-K7",132.00
Sistem de control acces standalone pentru o usa Q3,133.00
"Incuietoare electromagnetica aplicata pentru usi de vestiar, YE-305NC",133.00
Electromagnet pentru usi antifoc cu deblocare manuala YD-604,135.00
"Cititor de card RFID cu cod PIN, conexiune Wiegand, ACM-28A-EM",135.00
"Electromagnet Ascuns 280 KgF, 12V, 250xW48xH27, Sebury EM-280KG-A01",137.00
"Buton de iesire pentru persoane cu dizabilitati, LED bicolor, NO-COM-NC, PBK-871(LED)",138.00
"Cititor de proximitate Mifare 13.56MHz, Wiegand, RS-485, IP66, Dahua ASR2200A",138.00
"Cititor de proximitate EM 125kHz, Wiegand, RS-485, IP66, Dahua ASR2200A-D",138.00
"Control acces RFID 125KHz EM + PIN, Wiegand, NO/NC/COM, Alarma anti-manipulare, IP66, SECUKEY-EK2",139.00
"Sursa de alimentare pentru control acces, BPS-07-5",139.80
"Electromagnet pentru control acces 320 KgF, 240x56.5x29, EM-320KG-A01GD",140.00
"Cititor de carduri, tastatura, RS-485, Wiegand,13.56MHz, Hikvision DS-K1107AMK",140.00
"Sistem de control acces standalone, PIN, card 125Khz, tastatura touch iluminata, Wiegand, SECUKEY, SECUKEY-EH3",141.00
Yala electromagnetica aplicabila cu motor si senzor magnetic SX-10,141.00
"Cititor de carduri stand-alone, 125 kHZ RFID, Secukey S7-EM",142.00
"Control acces incorporat SECUKEY, RFID 125KHz EM, Wiegand, NO/NC/COM Afisaj LED, IP66, SECUKEY-E2",142.00
"Controler de acces cu cartele de proximitate EM/MF si comunicatie Wiegand, SECUKEY S2-X EM+MF",142.00
"Bolt electromagnetic 1000kg, 12 sau 24V, temporizare 0, 3, 6s, SB-150ST",142.00
"Control acces mini, Card Mifare 13.56MHz, Bluetooth, Aplicatie mobila, IP66, SECUKEY S7-BTCard+PIN",142.00
Cititor proximitate RFID 125KHZ IP65 PRO-ID10-EM-WG,145.00
"Control acces cu cod si card 125KHz EM, Alarma anti-manipulare, Sonerie, IP66, SECUKEY-K9",145.00
"Cititor Hikvision EM (125Khz) si Mifare (13,56Mhz) pe USB pentru inrolare cartele",147.26
"Cititor de carduri, tastatura, RFID 125 KHz, 12 VDC, IP64, RS-485, Wiegand, Hikvision, DS-K1102AEK",147.26
"Convertor RS232/RS485 Rosslare MD14-001, pentru centralele AC-115, AC-215, AC-225",148.00
"Cititor de proximitate, RFID 125 KHz, Slim, Sebury, 1EH-reader",149.00
"Sistem blocare disc pentru biciclete, motorete si motociclete, Blindato Extreme, ViroVIRO152.47.",149.00
"Sistem blocare disc pentru biciclete, motorete si motociclete, Viro VIRO166.9",149.00
"Mini controller Secukey Sboard-III WiFi, 1 releu, compatibil cu aplicatia Tuya",149.00
"Pachet 100 Taguri de proximitate RFID de tip Breloc, cod secvential PACK-IDT-2000EM",149.99
"Cititor de proximitate RFID 125KHz, 6-14V, Wiegand 26/34, IP65, Yli KR-610E",150.00
"Cititor de proximitate cu tastatura Hikvision DS-K1108AEK, Wiegand 26 si 35, Iluminat, Hikvision, DS-K1108AEK",151.00
"Modul de control access cu doua relee, functioneaza cu orice cititor Wiegand 26-37 bit S-BOARD2",153.00
"Cititor slim cu cartela MIFARE si tastatura cu cod, Dahua ASR1201D",153.00
Bolt electric de inalta siguranta cu actiune magnetica YB-100,154.00
Cititor cartele/Taguri Mifare 13.56 Mhz cu tastaura Hikvision DS-K1108AMK,154.98
Incuietoare orizontala stadalone pentru usi vestiare si dulapuri TKD-910,156.00
Incuietoare verticala standalone usi de vestiare sau dulapuri TKD-810,156.00
"Cititor cartele de proximitate cu tastatura pentru centrale de control acces, KR-612E",159.00
"Electromagnet aplicabil 180kgf cu LED de stare, YM-180N(LED)",159.00
Amortizor hidraulic cu sina si blocaj pentru usi de 40-65kg SA-8023-sv,159.00
Amortizor hidraulic cu sina pentru usi de 40-65kg Alb cu blocare SA-8023W,159.00
"Smart Gateway pentru Control Acces, Wi-Fi, Bluetooth, 5V 1A, compatibil cu Tuya, SECUKEY Gateway-Secukey",160.00
"Yala electromagnetica cu bolt ajustabil, reversibil, Fail Safe, Dimensiuni reduse, 12V, DORCAS-41-2-N512F",160.00
"Duplicator portabil, LED indicator, Material ABS, pentru cartele / tag-uri EM 125kHz, LED indicator, Material ABS, Yli, ZX-8211",160.00
"Sursa de alimentare cu backup liniara 12V 2A, ABK-902-12-3",161.00
"Sistem de control acces standalone de exterior pentru o usa, BC2000",162.00
Control acces standalone 1000 utilizatori Sebury K2,162.00
Cititor proximitate Mifare 13.56 Mhz IP65 PRO-ID10-MF-WG,163.00
"Cititor de proximitate pe 2 frecvente (EM4100 125KHz si MIFARE 13.56MHz), KR-300DUAL",165.00
"Suport “ZL” pentru fixarea electromagnetilor YM-280ND(LED), MBK-280NDZL",165.00
Yala aplicata de exterior 12V Nadal Badal stanga 1913S,165.00
Yala aplicata de exterior 12V Nadal Badal dreapta 1913D,165.00
"Cutie metalica pentru alarme sau control acces, cu transformator 16V / 18V, Pulsar AWO 000EI",165.00
"Economizor de electricitate pentru cartele MIFARE 13.56 MHz, Yli, HLES-30A-MIFARE",165.00
"Yala electromagnetica aplicata VERTICAL, SX-96",166.00
"Sursa de alimentare 21.6 ~ 29Vcc 1.5A (36W), cu separator de alimentare, PC7",166.00
"Cititor de proximitate Mifare 13.56 Khz, RS-485, Wiegand, IP66, Dahua ASR2101A",166.00
"Cititor de proximitate, suporta carduri Mifare si PIN, RS-485, Wiegand, IP66, Dahua ASR2201A",166.00
"Economizor de electricitate pentru pensiuni si hotel, pentru carduri Mifare cu cip Adel S50, 220V 30A, HLES-30A-MIFARE-A(K)",168.00
"Electromagnet pentru retinere usa deschisa, 50 kgf, 12/24 V, YD-605",168.00
"Suport GZ compatibil cu electromagnetii YM-280N, montare pe usi de sticla, MBK-280NGZ",169.00
"Control acces standalone cu amprente si cartela, incastrat Secukey EF1",169.00
"Bolt electric de inalta siguranta cu actiune magnetica, temporizare, senzor si monitorizare YB-100+",171.00
"Control acces mini, Card 125KHz EM, Bluetooth, Aplicatie mobila, SECUKEY K7-BT PIN+Card",172.00
Cititor proximitate RFID 125KHZ cu tastatura IP65 ZKTECO PRO-ID30-EM-WG,172.00
"Sursa de alimentare neintreruptibila, 24Vcc, ABK-902-24-3",179.00
"Control acces cu amprenta si card 125KHz EM, NO/NC/COM, Status LED, IP66, SECUKEY-EF2",179.00
"Controler acces standalone cu telecomanda, card RFID 125 kHz, wiegand, Silin, S1-X-WH",180.00
"Amortizor VIRO AIR cu pinion si cremaliera, pentru usi de max. 95cm si 60kg, negru, 118.03.1.211.CE",182.00
"Amortizor VIRO AIR cu pinion si cremaliera, pentru usi de maxim 95cm si 60kg, gri, 118.03.1.212.CE",182.00
"Cititor de proximitate metalic, Mifare 13.56MHz, S5-RMF",182.40
