Product,Price
"Cofret modular din plastic, aplicat, pentru 6 module ROPRNTO-6S",23.00
Cleste universal pentru dezizolare si sertizare fire cuprinse intre 0.75-6.0 28428,24.00
Aplica LED 12W montaj incastrat 4200K 17CM 910LM,24.00
"Spot LED, rotund, incastrabil, 12W, 910 LM, BR-BP01-31200",24.00
"Detector de tensiune in perete, fara contact, 50-1000V, Rebel MIE-RB-03",25.00
"Siguranta automata 1P+N C25A 4,5kA SCHRACK",26.00
Lanterna reincarcabila 124 lumeni Superfire S33-A,26.00
"Siguranta automata 1P+N C32A 4,5kA Schrack",26.00
"Siguranta automata 1P+N C10A 4,5kA SCHRACK",26.00
Proiector 10W LED IP65 SLIM 6500K CASLED10W,26.00
"Siguranta automata 1P+N C16A 4,5kA SCHRACK",27.00
Brat 10 cm pentru montaj doza,28.00
"Aplica LED 18W montaj incastrat 3000K 1360LM diametru 22,5cm",28.00
"Siguranta automata modulara 6kA, C50A Schrack",28.00
"Siguranta automata 4,5kA, C6A, 1P+N Schrack",28.00
Suport metalic 90 x 44 x 44 pentru acoperis cu tigla metalica sau tabla faltuita BKT-METAL,30.53
"Suport fix de tip S, Inox, 470mm, pentru fixare panouri, SUPORT-TYPE-S",30.53
"Intrerupator automat, 32A, 1P+N, 32A, curba B, 6kA, Schrack",33.89
"Intrerupator automat Schrack , 1+N 16A 220V, 1PN B16, 6kA",33.89
"Aplica LED patrata cu montaj aplicat 12W, 6500 K, 910 LM, 17x17cm",31.50
"Carlig L / Suport reglabil pentru montarea panourilor solare pe acoperis din tigla, Suruburi incluse, SAF-SUPORT-TIGLA",34.80
"Spot LED rotund cu montaj incastrat 12W, 4000 K, 850 LM, PANASONIC",32.13
"Spot LED patrat,montaj incastrat, 12W, 3000 K, 850 LM, PANASONIC",32.13
"Spot LED rotund cu montaj incastrat 12W, 6500 K, 850 LM, PANASONIC",32.13
"Spot LED patrat, montaj incastrat, 12W, 6500 K, 850 LM, PANASONIC",32.50
"Spot LED rotund cu montaj incastrat 12W, 3000 K, 850 LM, PANASONIC",33.00
"Aplica LED rotunda cu montaj aplicat 12W, 3000 K, 910 LM, diametru 17 cm",33.00
Cutie plastic cu presetupe CUTIE180X270X100,35.00
Lanterna cu incarcare pentru cap 150 lm Superfire HL55,35.00
"Suport metalic 65 x 65 x 56 pentru acoperis cu tigla metalica, SUPORT-METAL",38.16
Suport reglabil pentru montaj panouri pe acoperis de tigla TileL,38.16
Doza dedicata CCTV cu suport 10 cm montaj aplicat JB311+ST10 Cambox,35.99
Lanterna LED 200 lumeni Spacer SP-LED-LAMP,36.00
Proiector 20W LED IP65 SLIM CASLED20W,36.00
Set conectori MC4-Y-3 pentru split cablu solar,40.30
"2 separatoare modulare pentru sisteme fotovoltaice CFPV-32 cu siguranta fuzibila de 1000V 10x38mm inclusa, 2XFUZ15",40.30
"Aplica LED rotunda cu montaj aplicat 18W, 3000K, 1360LM, diametru 22cm",37.00
"Siguranta automata AMPARO, 10kA, D 50A, 1 pol, Schrack, AM019150",37.00
"Spot LED rotund cu montaj incastrat 15W, 3000 K, 1080 LM, PANASONIC",37.80
"Patent dezizolator cu maner de cauciuc, pentru fire cu grosimea intre 0.5 si 5 mm, Proline 28486",38.00
Lampa Emergenta EXIT JOS LED 3W cu acumulator BR-BC14-00753,38.00
"Intrerupator automat Ex9Bn, 2P, 20A, curba B, 6kA Schrack",42.14
"Spot LED rotund cu montaj incastrat 15W, 4000 K, 1080 LM, PANASONIC",39.00
"Spot LED rotund cu montaj incastrat 15W, 6500 K, 1080 LM, PANASONIC",39.00
"Spot LED patrat, montaj incastrat, 18W, 6500 K, 1350 LM, PANASONIC",39.90
"Spot LED rotund cu montaj incastrat 18W, 4000 K, 1350 LM, PANASONIC",39.90
"Spot LED patrat, montaj incastrat, 18W, 4000 K, 1350 LM, PANASONIC",39.90
"Spot LED rotund cu montaj incastrat 18W, 6500 K, 1350 LM, PANASONIC",39.90
Set 20 șuruburi cu cap imbus M8X30 + piulițe inox M8P,43.59
"Siguranta automata, C63A, 10kA, SCHRACK, AM019163",40.00
Proiector LED cu sticla securizata 10W 800LM 3000k IP65 BR-BT61-01002,40.00
"Aplica LED patrata cu montaj aplicat 24W, 3000K, 1850 LM, 30x30cm",41.00
Senzor de miscare 360 grade 8 metri de tavan C-LX28A,41.00
"Spot LED patrat, montaj incastrat, 18W, 3000 K, 1350LM, PANASONIC",41.00
"Separator modular 2 poli cu sigurante fuzibile 25Ah 1000V pentru sistemele fotovoltaice, 2xfuz25",45.77
Lanterna LED 250lm incarcare pe USB Spacer SP-LED-LAMP1,42.00
Siguranta automata tripolara C10A 6kA SCHRACK,43.00
"Separator modular 2 poli cu sigurante fuzibile 15A 1000V pentru sistemele fotovoltaice, 2xFUZ15F",47.95
"Lampa Emergenta EXIT DREAPTA/STANGA LED 3W cu acumulator, BR-BC14-00653",44.00
Siguranta automata tripolara C16A 6 kA SCHRACK,44.50
"Cablu electric, cupru unifilar clasa de flexibilitate 1, izolatie de PVC, armatura din banda de otel, CYABY5X10",45.00
Siguranta automata tripolara C25A 6kA SCHRACK,46.00
Proiector 30W LED IP65 SLIM,46.00
Corp iluminat LED liniar 18W 3000K 1500LM IP20 60CM,46.00
Siguranta automata tripolara C32A 6kA SCHRACK,46.00
"Lampa Emergenta EXIT LED 3W cu acumulator, BR-BC14-00553",46.00
"Spot LED rotund cu montaj incastrat 18W, 3000 K, 1350LM, PANASONIC",46.99
Siguranta automata tripolara C40A 6kA Schrack,47.00
Set conectori MC4-Y-4 pentru split cablu solar,52.20
"Separator modular pentru sigurante fuzibile de 10x38mm, compatibil cu sistemele fotovoltaice, Noark Ex9FP 101767",49.00
Cutie plastic cu presetupe CUTIE225X311X99,49.00
"Tablou electric de tip cofret Freder, 18 module, Sina DIN, 2 bare de nul, IP40, Montaj aparent, 32-300/18",49.00
"Panou LED rotund, montaj aplicat, 18W, 3000K, 1350LM, PANASONIC",50.09
"Panou cu LED patrat, montaj aplicat, 18W, 4000K, 1350LM, PANASONIC",50.09
"Suport reglabil pentru montajul panourilor pe acoperis de tigla ceramica, SUPORT-TILE-L",54.95
"Patent pentru taiere, cu maner din cauciuc, chrome-vanadiu, 180mm, Proline 28481",51.00
"Clema de fixare pentru acoperisurile din tabla cutata, rotunda, din aluminiu, Aerocompact TMM08",56.05
Modul Wi-Fi pentru monitorizare de la distanta a invertoarelor GroWatt SHINE-WIFI-X,57.77
Siguranta automata tripoalara 6A 6kA Schrack,53.00
"Aplica LED rotunda cu montaj aplicat 24W, 4200 K, 1850 LM, diametru 30cm",53.00
"Tablou din ABS cu contrapanou de tip Dulap electric, cu incuietoare, aparent, 280x210x130mm, IP65, 32-440/2821",55.00
Siguranta automata 3P+N C10A 6kA SCHRACK,55.00
"Lampa emergenta 4W 3 - 7H, 6500K, 330lm, BR-BC01-00330",55.00
"Aplica LED patrata cu montaj aplicat 24W, 6500K, 1850LM, 30x30cm",57.00
"Intrerupator automat, 4P, 25A, 6KA, B, Schrack AM618825",62.13
"Intrerupator automat, 4P, 32A, 6KA, B Schrack AM618832",64.64
"Prelungitor 6 posturi, lungime cablu 3 metri 3x1.5 mm",60.00
"Doza conexiuni, rezistenta la apa, DAHUA PFA122",61.00
"Priza Date CAT5E RJ45 + Priza Telefon RJ1, Karre Plus Panasonic",62.00
Lampa de camping cu incarcare 400lm Superfire T25,62.00
Siguranta automata 3P+N C20A 6kA SCHRACK,62.99
Siguranta automata 3P+N C32A 6kA SCHRACK,63.00
"Intrerupator automat, 4P, 16A, 6KA, B, Schrack",70.85
"Regulator pentru incarcarea acumulatorilor din sisteme cu panou solar, 12/24V, 10/30A, SCC-30A-PWM-LCD-S2",72.37
Proiector cu senzor de miscare 10W LED IP65 SLIM,67.00
Cutie ABS cu incuietoare si contrapanou metalic 22X33X17 cm,68.25
Lanterna / Lampa camping reincarcabila 650lm Superfire G21,69.00
Lanterna cu incarcare pentru cap 500 lm Superfire HL06,70.00
"Profil de aluminiu V-Tac SKU-3371, pentru banda LED, 2000x30x20mm",70.00
Siguranta automata tripoalara C63A 6kA Schrack AM617363,70.00
Plafoniera LED cu senzor de miscare 15W 3000K 900LM,70.00
Siguranta automata tripolara C50A 6kA Schrack,72.00
Proiector LED 30W 3000K 2400LM IP65 BR-BT61-03002,72.00
"Cutie / Tablou din Plastic ABS, 33x25x14cm, pentru exterior IP65, 32-440/3314",73.00
Cablu UTP Cat5e CCA rola 100 Metri,74.00
"Contor monofazic, smart meter, digital 45A, Adeleq 02‑553/dig",80.94
"Corp iluminat Emergenta 3H, 1W, HIDRANT, Atra 3120",75.00
Siguranta automata 3P+N 40A 6kA Schrack,75.50
Cofret 8 posturi montaj incastrat Schrack BK080000,77.00
"Proiector 50W LED IP65 SLIM, lumina rece, negru , 4250 lumeni",77.00
"Corp iluminat Emergenta 3 ORE, 3W EXIT, 3115",79.00
"Panou LED rotund, montaj aplicat, 24W, 4000K, 1850LM, PANASONIC",79.80
"Panou cu LED patrat, montaj aplicat, 24W, 6500K, 1850LM, PANASONIC",79.80
"Panou cu LED patrat, montaj aplicat, 24W, 4000K, 1850LM, PANASONIC",79.80
"Panou cu LED patrat, montaj aplicat, 24W, 3000K, 1850LM, PANASONIC",79.80
"Panou LED rotund, montaj aplicat, 24W, 6500K, 1850LM, PANASONIC LPLB11W246",79.80
"Cablu alimentare camere plat 2x0.5 mm, MYYUP2X0.5",80.00
Proiector cu senzor de miscare 20W LED IP65 SLIM LEDMO20W,81.00
"Cablu conductor flexibil MYF 1,5mm, rola 100 metri, albastru, din CCA, MYF1.5ALBASTRU",83.00
"Cablu conductor flexibil MYF 1,5mm, rola100 metri, negru, CCA MYF1.5NEGRU",83.00
"Cablu conductor flexibil MYF 1,5mm, rola100 metri, maro, CCA",83.00
"Cablu conductor flexibil MYF 1,5mm, rola100 metri, rosu, CCA MYF1.5ROSU",83.00
"Cablu conductor flexibil MYF 1,5mm, rola 100 metri, galben-verde, CCA MYF1.5GALB-VER",83.00
"Cutie ABS cu incuietoare si contrapanou metalic, 21x28x13cm, USA GRI, IP65 CP-5001",83.00
"Cofret / Tablou electric Freder, cu 24 module pe 2 siruri, Sina DIN, 2 bare de nul, IP40, Montaj aparent, 32-300/24",83.00
"Mini intrerupator automat, Ex9Bn, 2P, 20A, curba B, 6kA, Noark, 100084",90.68
"Carcasa ABS pentru sursa de alimentare, unitate centrala, spatiu pentru acumulator, Electra, SET.CRS.PSU.BTRXY",84.00
"Lampa pentru exterior, cu incarcare solara, 2W, 4000K, 200 lumeni, baterie de 1200mAh, IP65, V-Tac, SKU-10309",86.00
Releu de noapte pentru instalatii de iluminat Electra RN 02,86.00
Siguranta automata 3P+N C50A 6kA SCHRACK,86.00
Cutie ABS cu incuietoare si contrapanou metalic 25x35x15 USA Mata IP65,87.00
"Corp iluminat Emergenta 3 ORE, 3W EXIT, 3114",88.00
"Cleste pentru sertizat conectori MC4, CSCSA",95.92
Profil aluminiu pentru montaj panou solar Al40x40 - Lungime 3.3 metri,96.18
Siguranta automata 3P+N 63A 6kA Schrack,92.00
"Copex Gewiss 16mm Negru, fara fir de tragere, ignifugat, rola 100m",92.00
"Panou led cu montaj incastrat 18W, 30X30, 3000K, 1440lm, Panasonic",94.50
"Panou led cu montaj incastrat 18W, 30X30, 6500K, 1440lm, Panasonic",94.50
"Cutie metalica pentru exterior cu incuietoare si garnitura, 250x200x150mm, IP56, accesorii incluse, Freder, 32-400/25",95.00
Proiector cu senzor de miscare 30W LED IP65 SLIM,95.00
Refector LED portabil reincarcabil 1000 Lm REBEL 10W - 4000K,95.00
Lanterna reincarcabila 440lm maxim 390 metri Superfire M9-X,95.00
Lanterna reincarcabila pentru pescuit 4 culori 375lm Superfire GF01-A,95.00
"Contor monofazat digital, smart meter, 4 module, 230V, afisaj electronic, 02-554/dig",104.64
"Cofret / Panou pentru Distributie Sigurante, De exterior, IP65, 1 rand de 8 Module Schrack",109.00
"Proiector LED cu sticla securizata 30W 2400LM 6500K IP44, Senzor de micare PIR, BR-BT61-23032",100.00
"Cablu alimentare camere plat 2x0.75, MYYUP2X0.75",102.00
"Copex Gewiss 20mm Negru, fara fir de tragere, ignifugat, rola 100m",104.00
"Tub riflat cu sarma tip Copex Gewiss 16mm, rola 100 de metri",104.00
"Cablu conductor flexibil MYF 1,5mm, rola 100 metri, galben-verde, CUPRU CU-MYF1.5GALB-VER",105.00
"Cablu conductor flexibil MYF 1,5mm, rola 100 metri, rosu, CUPRU CU-MYF1.5ROSU",105.00
"Cablu conductor flexibil MYF 1,5mm, rola 100 metri, albastru, CUPRU CU-MYF1.5ALBASTRU",105.00
"Cablu conductor flexibil MYF 1,5mm, rola 100 metri, negru, CUPRU CU-MYF1.5NEGRU",105.00
"Cablu conductor flexibil MYF 1,5mm, rola 100 metri, maro, CUPRU CU-MYF1.5MARO",105.00
Grrowat ShineLink-X - Comunicator Radio de tip DataLogger pentru pana la 8 module de monitorizare remote ShineRFStick-X,114.100
"Tablou Electric, 36 Module, 2 bari de nul, Montaj aparent, IP40, FREDER 32-300/36",107.00
Cablu FTP CAT6 CCA (Fir Litat) - Tambur 100 Metri G-FPC6004L100,109.00
Siguranta diferentiala 1P+N C16A 6kA Schrack,110.00
Proiector LED cu sticla securizata 50W 3000K 4000LM IP65,110.00
"Conductor FY 1,5 mm², solid, 100 m, FY1.5-MARO",111.00
"Conductor FY 1,5 mm², solid, 100 m, FY1.5-NEGRU",111.00
"Conductor FY 1,5 mm², solid, 100 m, FY1.5-GALBEN-VERDE",111.00
"Conductor FY 1,5 mm², solid, 100 m, FY1.5-ROSU",111.00
"Conductor FY 1,5 mm², solid, 100 m, FY1.5-ALBASTRU",111.00
"Descarcator curent continuu, 2 poli, 1000VDC Climatherm LD-SPD2P-40kA",121.82
"Tablou metalic pentru exterior, IP56, 300x250x150 mm, 32-400/30",112.00
"Cutie ABS cu incuietoare si contrapanou metalic 30X40X16,5 USA Mata IP65",112.00
"Cutie / Tablou din Plastic ABS, 40x30x21cm, pentru instalare in exterior IP65, 32-440/4021",113.00
Siguranta automata diferentiala C20A 1P+N 6kA Schrack,115.00
Siguranta diferentiala 1P+N C10A 6kA 30mA Schrack,116.00
"Cablu cupru 3 x 2.5, 10M, cu stecher si cupla, negru, FS-UK1025",120.00
"Sursa de alimentare petru instalatii LED, Mean Well, 24V @ 4.2 A ~ 100W, interior / exterior, IP67, cu protectie, LPV-100-24",122.00
Proiector cu senzor de miscare 50W LED IP65 SLIM,122.00
"Sursa de alimentare pentru instalatii LED, Mean Well, 12V - 8.5A ~ 102W, interior / exterior, IP67, cu protectie, LPV-100-12",122.00
"Pachet corp iluminat de siguranta cu LED 5W si folie PT dreapta, Braytron BR-BC14-00900-USA-DR",124.99
"Tub copex Gewiss flexibil de culoare neagra cu sonda, diametru 20mm, rola 100 de metri",125.00
"Profil T aluminiu pentru montaj panou solar 40x40 - Lungime 3.3 metri, TBOLT-AI40X40",136.48
Siguranta / descarcator pentru protectie la supratensiune tranzitorie max 1000V,137.38
"Cablu conductor flexibil MYF 2,5mm 100m, negru, CCA MYF2.5NEGRU",129.00
Lampa camping cu incarcare lumina Alba si UV 315 Lm Superfire T15,129.99
"Cablu alimentare camere plat 2x1 myy-up, MYYUP2X1",130.00
Profil de aluminiu montaj acoperis metalic lungime 3.3 m L1X40X50X113,141.97
"Cablu de alimentare flexibil Myym 2 x 0,75mm, rola 100 metri MYYM2X0.75",132.00
Cablu alimentare camere plat cu miez de cupru 2x0.75 100m CU-MYYUP2X0.75,132.00
"Panou led cu montaj incastrat 36W, 60X60 Slim, 6500K, 3020lm, Panasonic",132.30
"Cofret aparent IP65, 1 rand cu 12 module, Schrack BK080202",145.63
"Cablu conductor flexibil MYF 2,5mm 100m, galben-verde CCA MYF2.5GALB-VER",134.00
"Cablu conductor flexibil MYF 2,5mm 100m, rosu, CCA MYF2.5ROSU",134.00
"Cablu conductor flexibil MYF 2,5mm 100m, maro",134.00
"Cablu conductor flexibil MYF 2,5mm 100m, albastru, CCA MYF2.5ALBASTRU",134.00
Cutie metalica IP65 250X250X150 cu contrapanou,135.00
"Ghirlanda Luminoasa de exterior alimentata cu panou solar, IP44, 10 Becuri a cate 0.5W, 300lm, cablu 12m, SKU-7804",135.00
"Corp iluminat LED V-TAC SKU-216286, 48W, 6000K,150cm, culoare alb rece, IP65",138.00
"Comunicator GSM 2G cu slot pentru SIM, compatibil cu invetoarele Growatt -X/XH, SHINE-GPRS-X",151.13
Optimizator pentru panouri fotovoltaice Huawei SUN2000-450W-P2,152.99
"Cutie metalica IP65 300X250X150 cu contrapanou, CAS-300x250x150",141.00
"Cablu de alarma 6x0,22mm flexibil rola 100 metri 100% Cupru",141.00
"Copex PVC Gewiss cu sarma, diametru 25mm, rola de 75 de metri",142.00
Cablu MyyM 2 x 1 mm 100 metri/Rola MYYM2X1,143.00
Lanterna tactica profesionala reincarcabila 1500 lm - 300 metri Superfire X60-T,144.00
"Banda LED SMD 2835 V-Tac SKU-212599, 3000K, 2430lm, 24V, 5m, IP20",145.00
"Copex PVC Gewiss cu diametrul de 25mm, rola de 75 de metri GEWISS25MM",145.00
"Suport 35 grade in forma de triunghi pentru fixare panouri, SUPORT-V-35",160.88
"Modul Wi-Fi pentru monitorizarea invertoarelor Growatt SPF si SPH, SHINE-WIFI-F",163.50
Siguranta diferentiala tetrapolara C40A 10kA Schrack,156.00
"Cutie pentru montaj echipamente electronice, Pentru exterior, Aparenta, IP65, 50x40x18cm, 32-440/5018",158.00
"Reflector LED cu panou solar, 12W, 6000K, baterie de 5000mAh, IP65, V-Tac SKU-94006",160.00
"Sursa de alimentare petru instalatii LED, Mean Well, 24V @ 6.3A ~ 150W, interior / exterior, IP67, cu protectie, LPV-150-24",164.00
"Tablou metalic cu contrapanou 32-400/40, 40x30x20 cm, IP56",167.00
"Cablu de alimentare plat, 2 x 1.5, MYYUP2X1.5",168.00
"Cablu flexibil Myym 3 x 0,75mm, rola 100 metri",168.00
Refector portabil reincarcabil 1000 Lm Superfire G7,169.00
Lanterna profesionala tactica 1700lm / 360m reincarcabila Superfire Y16,169.00
Lanterna profesionala reincarcabila 2600lm Superfire GT60,169.00
Refector LED portabil reincarcabil 1400 Lm REBEL 20W - 6500K,169.00
"Cablu conductor flexibil MYF 2,5mm, rola 100 metri, rosu, CUPRU CU-MYF2.5ROSU",176.00
"Cablu conductor flexibil MYF 2,5mm, rola 100 metri, maro, CUPRU CU-MYF2.5MARO",176.00
"Cablu conductor flexibil MYF 2,5mm, rola 100 metri, galben-verde, CUPRU CU-MYF2.5GALB-VER",176.00
"Cablu conductor flexibil MYF 2,5mm, rola 100 metri, albastru, CUPRU CU-MYF2.5ALBASTRU",176.00
"Cablu conductor flexibil MYF 2,5mm, rola 100 metri, negru, CUPRU CU-MYF2.5NEGRU",176.00
Cutie metalica IP65 400X300X200 cu contrapanou CAS-400X300X200,180.00
Proiector LED 100W 3000k IP65 BR-BT61-09102,184.00
"Conductor FY 2,5 mm², solid, 100 m, FY2.5-MARO",184.00
"Conductor FY 2,5 mm², solid, 100 m, FY2.5-GALBEN-VERDE",184.00
"Conductor FY 2,5 mm², solid, 100 m, FY2.5-ROSU",184.00
"Conductor FY 2,5 mm², solid, 100 m, FFY2.5-NEGRU",184.00
"Conductor FY 2,5 mm², solid, 100 m, FY2.5-ALBASTRU",184.00
Lanterna tactica profesionala reincarcabila 2000 lm - 280 metri Superfire R3-P90,185.00
"Cutie ABS cu incuietoare si contrapanou metalic 35X50X19,5 USA Mata IP65 CP-5007",187.00
"Lampa LED EXIT 2W autonomie 3 ore montaj pe tavan, SKU-836",194.00
Lampa LED EXIT 2W autonomie 3 ore montaj pe perete SKU-8315,194.00
Lanterna profesionala cu incarcare pentru cap 360lm 80 m Nitecore NU25,195.00
Cablu MYYM 3x1mm 100m/rola,195.00
"Cablu special pentru sisteme antiincendiu JYSTY 1x2x0.8, rola 100 de metri",197.00
"Cablu de alimentare flexibil Myym 2x1,5 mm, MYYM2X1.5",199.00
